05657P永豐DH001000080081                        01000IX0001
05658P永豐DI001000080081                        010002498  
05659P日盛GP001000080081                        010002882  
05660PG9中信001000080081                        010002454  
05661P元大IK001000080081                        010002498  
05662P元大IL001000080081                        010006271  
05663P元大IM001000080081                        010006285  
05664P元大IN001000080081                        010003406  
05665P國泰LA001000080081                        010003008  
05666P6B凱基001000080081                        010002357  
05667P56群益001000080081                        010002409  
05668P57群益001000080081                        010002357  
05669P58群益001000080081                        010001476  
05670P59群益001000080081                        010002049  
05671P61群益001000080081                        010004958  
05672P65群益001000080081                        010006282  
05673P永豐DS001000080081                        01000IX0001
05674P永豐DT001000080081                        010002454  
05675P統一5A001000080081                        010001476  
05676PB6元富001000080081                        010001590  
05677PB7元富001000080081                        010002915  
05678PB8元富001000080081                        010002458  
05679P兆豐15001000080081                        010002206  
05680P兆豐16001000080081                        010006176  
05681PDE富邦001000080081                        010002317  
05682PDF富邦001000080081                        010001711  
05683P元大IV001000080081                        01000IX0039
05684P元大IW001000080081                        010002105  
05685P康和JK001000080081                        010001476  
05686P康和JL001000080081                        010002330  
05687P統一5G001000080081                        010002454  
05688P永豐EB001000080081                        010003189  
05689P永豐EC001000080081                        010002448  
05690P永豐ED001000080081                        010003034  
05691P日盛GV001000080081                        010002498  
05692PAX亞東001000080081                        010002330  
05693PAY亞東001000080081                        010002823  
05694PAZ亞東001000080081                        010002881  
05695PDK富邦001000080081                        010002801  
05696P69群益001000080081                        010001477  
05697P70群益001000080081                        010003481  
05698PH2中信001000080081                        010000050  
05699P元大JC001000080081                        010002317  
05700P日盛GZ001000080081                        010002448  
05701PDP富邦001000080081                        010002308  
05702PAE兆豐001000080081                        010002330  
05703PAF兆豐001000080081                        010002330  
05704PAG兆豐001000080081                        010004938  
05705PAM兆豐001000080081                        010003008  
05706P統一5N001000080081                        010002498  
05707PC8元富001000080081                        01000IX0001
05708PC9元富001000080081                        010002317  
05709PD1元富001000080081                        010003008  
05710P元大JI001000080081                        010002330  
05711P元大JJ001000080081                        010002330  
05712P元大JK001000080081                        010002382  
05713P元大JL001000080081                        010002454  
05714P元大JQ001000080081                        010003008  
05715PH5中信001000080081                        01000IX0001
05716PH6中信001000080081                        010002330  
05717P77群益001000080081                        010009914  
05718P78群益001000080081                        010003454  
05719P80群益001000080081                        010002498  
05720PBD亞東001000080081                        010002317  
05721PBE亞東001000080081                        010002357  
05722PAW兆豐001000080081                        010001476  
05723PAX兆豐001000080081                        010002049  
05724PAY兆豐001000080081                        010002823  
05725P康和JM001000080081                        010002317  
05726P康和JU001000080081                        010003406  
05727P統一5W001000080081                        010000050  
05728PD6元富001000080081                        010003231  
05729P日盛HJ001000080081                        010002412  
05730PH7中信001000080081                        010002498  
05731P永豐ET001000080081                        010002049  
05732P國泰LF001000080081                        010002498  
05733P元大JV001000080081                        010002412  
05734P元大JW001000080081                        010002409  
05735PBH亞東001000080081                        010003008  
05736P7L凱基001000080081                        010002891  
05737P7M凱基001000080081                        010002308  
05738P7N凱基001000080081                        010002885  
05740P國票MV001000080081                        010002105  
05741P國票MW001000080081                        010001216  
05742P國票MX001000080081                        010002498  
05743P國票MY001000080081                        010002454  
05744P國票MZ001000080081                        010002474  
05745P統一6D001000080081                        010006285  
05746PE1元富001000080081                        010002474  
05747P元大KG001000080081                        010002458  
05748PDU富邦001000080081                        010001216  
05749PH8中信001000080081                        010003481  
05750P永豐EX001000080081                        010002458  
05751PBT兆豐001000080081                        010001314  
05752PBU兆豐001000080081                        010002454  
05753P工銀69001000080081                        010000061  
05754P工銀70001000080081                        010002317  
05755P工銀71001000080081                        010002454  
05756P工銀72001000080081                        010003406  
05757P7R凱基001000080081                        010003189  
05758P日盛HS001000080081                        010002049  
05759P日盛HT001000080081                        010003698  
05760PJ1中信001000080081                        010002498  
05761PJ2中信001000080081                        010002317  
05762P7Y凱基001000080081                        010002454  
05763P7Z凱基001000080081                        010002355  
05764PEC富邦001000080081                        010002880  
05765PED富邦001000080081                        010009904  
05766PEE富邦001000080081                        010009945  
05767PEF富邦001000080081                        010004938  
05768P統一6P001000080081                        010002474  
05769PF2元富001000080081                        010002498  
05770PF3元富001000080081                        010006116  
05771PF4元富001000080081                        010002330  
05772P元大KL001000080081                        010002474  
05773PJ5中信001000080081                        010006116  
05774PJ6中信001000080081                        010002498  
05775P7X凱基001000080081                        01000IX0001
05776PEJ富邦001000080081                        010002324  
05777PEK富邦001000080081                        010002393  
05778P91群益001000080081                        010002330  
05779P92群益001000080081                        010002330  
05780P95群益001000080081                        010000061  
05781P96群益001000080081                        010000050  
05782P98群益001000080081                        010003008  
05783P國票NC001000080081                        010006282  
05784P統一6U001000080081                        010002049  
05785P元大KM001000080081                        010002308  
05786P元大KN001000080081                        010002325  
05787P元大KP001000080081                        010001711  
05788P永豐FB001000080081                        010002308  
05789PF7元富001000080081                        010002886  
05790PF8元富001000080081                        010002448  
05791PF9元富001000080081                        010002454  
05792P8E凱基001000080081                        010002317  
05793P8F凱基001000080081                        010000061  
05794P日盛JC001000080081                        010002454  
05795P日盛JD001000080081                        01000IX0001
05796PBQ亞東001000080081                        010003481  
05797PEN富邦001000080081                        010006239  
05798P1F群益001000080081                        010003008  
05799PG7元富001000080081                        010002330  
05800PG8元富001000080081                        010002308  
05801P國泰LK001000080081                        010005871  
05802P元大KT001000080081                        010003698  
05803P元大KU001000080081                        010006239  
05804P元大KV001000080081                        010002357  
05805P元大KW001000080081                        010001476  
05806P日盛JG001000080081                        010001312  
05807P日盛JH001000080081                        010002313  
05808P統一7C001000080081                        010001590  
05809P統一7D001000080081                        010003008  
05810P統一7E001000080081                        010000050  
05811P元大LD001000080081                        010001476  
05812PCH兆豐001000080081                        010005264  
05813PCJ兆豐001000080081                        010002303  
05814PCK兆豐001000080081                        010002308  
05815PCL兆豐001000080081                        010002311  
05816PCM兆豐001000080081                        010002324  
05817PCN兆豐001000080081                        010002448  
05818PCX兆豐001000080081                        010002357  
05819PCY兆豐001000080081                        010002474  
05820PCZ兆豐001000080081                        010005871  
05821PH3元富001000080081                        010009914  
05822PH4元富001000080081                        010002548  
05823PH5元富001000080081                        010001476  
05824P康和JZ001000080081                        010002520  
05825P9K凱基001000080081                        010002382  
05826P9L凱基001000080081                        010004960  
05827P9M凱基001000080081                        010003149  
05828P9U凱基001000080081                        010002474  
05829P元大LL001000080081                        010002454  
05830P國票NF001000080081                        01000IX0001
05831P國票NG001000080081                        010000050  
05832P9V凱基001000080081                        010001789  
05833PAA凱基001000080081                        010002049  
05834P工銀74001000080081                        010002308  
05835PFC富邦001000080081                        010002454  
05836PFD富邦001000080081                        010002303  
05837PFE富邦001000080081                        010002105  
05838PFF富邦001000080081                        010003231  
05839PFG富邦001000080081                        01000IX0001
05840P永豐FN001000080081                        010002105  
05841P永豐FP001000080081                        010006239  
05842PH6元富001000080081                        010002454  
05843PK4中信001000080081                        010002454  
05844P日盛JQ001000080081                        010001301  
05845P康和KB001000080081                        010002454  
05846PAB凱基001000080081                        010002330  
05847PAC凱基001000080081                        010006116  
05848PAD凱基001000080081                        010002357  
05849PAE凱基001000080081                        010002501  
05850PAF凱基001000080081                        010001590  
05851P1R群益001000080081                        010002474  
05852P1S群益001000080081                        010003443  
05853P1T群益001000080081                        010002454  
05854PJ6元富001000080081                        010006239  
05855PJ7元富001000080081                        010001301  
05856PJ8元富001000080081                        010002049  
05857PDM兆豐001000080081                        010002347  
05858P元大LQ001000080081                        010006176  
05859P元大LR001000080081                        010003008  
05860PAS凱基001000080081                        010002881  
05861PAT凱基001000080081                        010003481  
05862PAU凱基001000080081                        010002353  
05863PAX凱基001000080081                        010001476  
05864P1Y群益001000080081                        010002474  
05865P1Z群益001000080081                        010006282  
05866PBV亞東001000080081                        010002357  
05867PBW亞東001000080081                        010000050  
05868P日盛JT001000080081                        010002498  
05869PFM富邦001000080081                        010003008  
05870P元大LV001000080081                        010001590  
05871P元大LW001000080081                        010002312  
05872P元大LX001000080081                        010003008  
05873PAY凱基001000080081                        010001216  
05874PAZ凱基001000080081                        010002353  
05875PBG凱基001000080081                        010005264  
05876PBH凱基001000080081                        010002049  
05877P永豐GE001000080081                        010001477  
05878P2F群益001000080081                        010002312  
05879PL2元富001000080081                        010002312  
05880PL3元富001000080081                        010004938  
05881PL4元富001000080081                        010002105  
05882PL5元富001000080081                        010002454  
05883PL6元富001000080081                        010001707  
058841統一4T001000080041                        010000050  
05884PL7元富001000080081                        010001789  
05885P工銀77001000080081                        010002454  
05886P日盛JZ001000080081                        010002454  
05887PFV富邦001000080081                        010001312  
05888P統一8L001000080081                        010003231  
05889P國泰LP001000080081                        010002356  
05890P國泰LQ001000080081                        010001319  
05891PBP凱基001000080081                        010000050  
05892PBQ凱基001000080081                        010004938  
05893PBR凱基001000080081                        010002474  
05894P永豐GQ001000080081                        010002312  
05895PM8元富001000080081                        010003034  
05896PM9元富001000080081                        01000IX0001
05897P康和KG001000080081                        010003008  
05898PGB富邦001000080081                        010002049  
05899PGC富邦001000080081                        010002474  
059009元大MK001000080041                        010002101  
05900PGD富邦001000080081                        010001326  
05901PGE富邦001000080081                        010002382  
05902PGF富邦001000080081                        010009914  
05903PGG富邦001000080081                        010002915  
05904P統一9A001000080081                        010001476  
05905P統一9B001000080081                        010002498  
05906P2K群益001000080081                        010002353  
05907P2L群益001000080081                        010001476  
05908P永豐GS001000080081                        010002454  
05909P永豐GT001000080081                        010002356  
05910PN4元富001000080081                        010005264  
05911PN5元富001000080081                        010001477  
05912PBX凱基001000080081                        010002890  
05913PCE凱基001000080081                        010002498  
05914PEM兆豐001000080081                        010002303  
05915P國票NN001000080081                        010002312  
05916PGT富邦001000080081                        010001314  
05917P國泰LR001000080081                        010003406  
05918P元大MR001000080081                        010002105  
05919P元大MS001000080081                        010006239  
05920PCH凱基001000080081                        010002356  
05921PCK凱基001000080081                        010003008  
05922PCL凱基001000080081                        010001477  
05923P工銀80001000080081                        010002356  
05924P工銀81001000080081                        010000050  
05925P日盛KK001000080081                        010002106  
05926P日盛KL001000080081                        010002474  
05927PGY富邦001000080081                        010002454  
05928P永豐HA001000080081                        010002498  
05929P永豐HB001000080081                        010002379  
059305統一6W001000080041                        010002412  
05930P永豐HC001000080081                        010002382  
05931P永豐HD001000080081                        010002106  
05932P永豐HE001000080081                        010000050  
05933P永豐HF001000080081                        010002448  
05934P國泰LT001000080081                        010003008  
05935P元大MZ001000080081                        010000050  
05936P元大NA001000080081                        01000IX0001
05937P元大NB001000080081                        01000IX0001
05938P元大NC001000080081                        010000061  
05939P元大ND001000080081                        01000006205
05940PAA元富001000080081                        010006116  
05941PAB元富001000080081                        010001702  
05942PN9元富001000080081                        010002439  
05943P統一9G001000080081                        010002498  
05944P2Y群益001000080081                        010004164  
05945P永豐HN001000080081                        010002474  
05946P元大NN001000080081                        010001303  
05947P元大NQ001000080081                        010006286  
05948P元大NR001000080081                        010002448  
05949P元大NS001000080081                        010003481  
05950P元大NT001000080081                        010002353  
05951PM1中信001000080081                        01000IX0001
05952PM2中信001000080081                        010003231  
05953PM3中信001000080081                        010004938  
05954P康和KR001000080081                        010002498  
05955PAF元富001000080081                        010001303  
05956PAG元富001000080081                        010002362  
05957PAH元富001000080081                        010002409  
05958PAJ元富001000080081                        010001476  
05959PEX兆豐001000080081                        010001476  
05960P工銀88001000080081                        010002409  
05961P工銀89001000080081                        010002353  
05962PCM凱基001000080081                        010002409  
05963PCW凱基001000080081                        010001314  
05964PCX凱基001000080081                        010002393  
05965PDC凱基001000080081                        010002474  
059811統一8B001000080041                        010002357  
0601731P元大001000080041                        01000IX0001
060260HT凱基001000080041                        010002454  
0604482M元大001000080041                        01000IX0039
0607613T元大001000080041                        010001337  
060853中信JW001000080041                        01000006205
060923大華M8001000080041                        01000IX0039
060924大華M9001000080041                        010002454  
060925大華N1001000080041                        010003035  
060950亞東FX001000080041                        010002888  
061023大華N2001000080041                        010002884  
061024大華N3001000080041                        010006271  
061202亞東GP001000080041                        010002891  
061232大華AB001000080041                        010002049  
061256元富40001000080041                        010003008  
061273中信KR001000080041                        010002603  
061275中信KT001000080041                        010003060  
061276中信KU001000080041                        010001101  
0613098H元大001000080041                        010002323  
061331日盛ZU001000080041                        010002883  
061334NK凱基001000080041                        010000061  
061343康和96001000080041                        010002330  
0613778T元大001000080041                        010002883  
061534中信LG001000080041                        010002002  
061535中信LJ001000080041                        010002330  
061536中信LK001000080041                        010002353  
061537中信LL001000080041                        010002303  
061584國泰AG001000080041                        010003060  
061626中信LS001000080041                        010004958  
061627中信LT001000080041                        010006269  
061629中信LV001000080041                        010000061  
061653統一93001000080041                        010002330  
061678中信MA001000080041                        010003406  
061722康和AD001000080041                        010002890  
061750中信MK001000080041                        010001216  
0619644L永豐001000080041                        010004906  
062052康和AK001000080041                        010000061  
0620565J永豐001000080041                        010005871  
062071富邦H6001000080041                        010003406  
062088國泰BB001000080041                        010002498  
062150國泰BC001000080041                        010002454  
062156元大4L001000080041                        010003037  
062174元富E2001000080041                        010009914  
062178大華BR001000080041                        010001722  
062190中信MX001000080041                        010002105  
062197亞東JZ001000080041                        010002393  
062219JY群益001000080041                        010002498  
062244元大4Q001000080041                        010008046  
062252富邦J9001000080041                        010003698  
062255富邦K3001000080041                        010009939  
06227067凱基001000080041                        010002882  
062299中信NF001000080041                        010003060  
062319兆豐17001000080041                        010002330  
062335亞東KG001000080041                        010002317  
062339元大5I001000080041                        010001409  
062419中信NG001000080041                        010002882  
062420中信NH001000080041                        010002887  
062447大華CF001000080041                        010002913  
062448大華CG001000080041                        010006269  
062457富邦L9001000080041                        010004958  
062458亞東LC001000080041                        010003008  
062459中信NM001000080041                        010001477  
062460中信NN001000080041                        010002354  
062474大華CH001000080041                        010008078  
062484中信NR001000080041                        010003037  
062485中信NS001000080041                        010002337  
062500富邦M1001000080041                        010002450  
062502亞東LE001000080041                        010002049  
062503亞東LF001000080041                        010003008  
062509大華CK001000080041                        010002337  
062558元大7L001000080041                        010004164  
062578元大8G001000080041                        010009105  
062579元大8H001000080041                        010006257  
062589統一F1001000080041                        010004164  
062598中信NV001000080041                        010000050  
062697元富J5001000080041                        010004164  
062733兆豐57001000080041                        010002317  
062743國泰BX001000080041                        010000061  
062744國泰BY001000080041                        010006269  
062766富邦AV001000080041                        010002330  
062770富邦AZ001000080041                        010002886  
062773富邦BD001000080041                        010006257  
062802凱基A6001000080041                        010004164  
062809元富K2001000080041                        01000006204
062816國泰CB001000080041                        010008213  
062827大華DE001000080041                        010002474  
062843LR群益001000080041                        010002498  
062857亞東LN001000080041                        010003035  
062900富邦BF001000080041                        010006153  
062919康和BG001000080041                        010002888  
062938凱基C1001000080041                        010000061  
062961元富N2001000080041                        010003149  
062966兆豐91001000080041                        010002885  
062977兆豐A3001000080041                        010002412  
062986中信1N001000080041                        010005534  
062987中信1P001000080041                        01000006205
063000富邦M6001000080041                        010002308  
063001富邦M7001000080041                        010002308  
063003富邦N1001000080041                        010002328  
063005富邦N4001000080041                        010003022  
063006富邦N5001000080041                        010003060  
063007富邦BQ001000080041                        010002498  
063010統一J4001000080041                        010002059  
063017凱基C9001000080041                        010002454  
063035中信1W001000080041                        010001314  
063036中信1X001000080041                        010006269  
063044康和BM001000080041                        010003008  
063051元富N9001000080041                        010009136  
063053統一J8001000080041                        010004532  
063068大華DK001000080041                        010001234  
063069大華DL001000080041                        010002801  
063070大華DM001000080041                        010002303  
063071大華DN001000080041                        010009904  
063072大華DP001000080041                        010002317  
063074大華DR001000080041                        010009914  
063090元富AK001000080041                        010003030  
063091元富AL001000080041                        010009136  
063138中信1Z001000080041                        010006269  
063156大華DT001000080041                        010002353  
063157大華DU001000080041                        010002610  
063158大華DV001000080041                        010002618  
063166中信2C001000080041                        010003060  
063183元富AT001000080041                        010001477  
063213NA群益001000080041                        010002393  
063243中信2D001000080041                        010002049  
063246F6元大001000080041                        010008078  
063249F9元大001000080041                        010006153  
063257大華EA001000080041                        010002317  
063258大華EB001000080041                        010002498  
063265富邦CT001000080041                        010003060  
063272康和BQ001000080041                        010003231  
063274元富AW001000080041                        010002474  
063275元富AX001000080041                        010002353  
063280BW永豐001000080041                        010002534  
063282BY永豐001000080041                        010002355  
063292CA永豐001000080041                        010003008  
063293CB永豐001000080041                        010002498  
063296CE永豐001000080041                        010002106  
063299國泰CP001000080041                        010002534  
063300國泰CQ001000080041                        010003008  
063306大華EC001000080041                        010002382  
063307大華ED001000080041                        010002002  
063308大華EE001000080041                        010003406  
063310富邦CY001000080041                        010001314  
063315元富BA001000080041                        010000061  
063341中信2J001000080041                        010002498  
063350大華EG001000080041                        010002105  
063351大華EH001000080041                        010002324  
063353CG永豐001000080041                        010002385  
063375H2元大001000080041                        010004915  
063376中信2L001000080041                        010002498  
063377富邦DA001000080041                        010002498  
063378富邦DB001000080041                        010003149  
063379H4元大001000080041                        010002454  
063383H8元大001000080041                        010003406  
063385I1元大001000080041                        010006282  
063394大華EI001000080041                        010001402  
063395大華EJ001000080041                        010003149  
063396大華EK001000080041                        010001101  
063397大華EL001000080041                        010001605  
063398大華EM001000080041                        010002317  
063399大華EN001000080041                        010002105  
063403凱基H2001000080041                        010002887  
063404凱基H3001000080041                        010002317  
063407中信2M001000080041                        010002325  
063410NN群益001000080041                        010002498  
063417CR永豐001000080041                        010001532  
063418CS永豐001000080041                        010006257  
063431元富BU001000080041                        010002498  
063432I4元大001000080041                        010005871  
063441大華EP001000080041                        010002448  
063442大華EQ001000080041                        010001314  
063452統一N1001000080041                        010002883  
063453統一N2001000080041                        010002888  
063455國泰CU001000080041                        010003008  
063457國泰CW001000080041                        010008078  
063459富邦DE001000080041                        010002330  
063460富邦DG001000080041                        010002317  
063467CV永豐001000080041                        010008422  
063469CX永豐001000080041                        010002547  
063478NW群益001000080041                        010000061  
063483J3元大001000080041                        010009904  
063489J9元大001000080041                        010003698  
063494富邦DK001000080041                        010002449  
063498富邦DP001000080041                        010002354  
063499富邦DQ001000080041                        010002049  
063500富邦DR001000080041                        010002353  
063501富邦DS001000080041                        010003041  
063506康和BX001000080041                        010006239  
063507元富BY001000080041                        010002498  
063508元富BZ001000080041                        010002206  
063512日盛3R001000080041                        010002520  
063513日盛3S001000080041                        010002474  
063514大華ER001000080041                        010002458  
063515大華ES001000080041                        010002498  
063516大華ET001000080041                        010003406  
063518大華EV001000080041                        010002049  
063520凱基J3001000080041                        010003008  
063532大華EW001000080041                        010002903  
063533大華EX001000080041                        010004958  
063535凱基J5001000080041                        010001337  
063538群益03001000080041                        010002498  
063547DD永豐001000080041                        010001314  
063549DF永豐001000080041                        010001477  
063551兆豐J7001000080041                        010002454  
063557中信2U001000080041                        010002317  
063558中信2W001000080041                        010001301  
063559中信2X001000080041                        010001301  
063568K6元大001000080041                        010002454  
063570K8元大001000080041                        010002498  
063571K9元大001000080041                        010002454  
063572富邦DU001000080041                        010003008  
063590日盛4K001000080041                        010005871  
063593大華EY001000080041                        010004938  
063601DL永豐001000080041                        010002520  
063603DN永豐001000080041                        010005871  
063605DQ永豐001000080041                        010008078  
063609M3元大001000080041                        010003406  
063617大華EZ001000080041                        010001476  
063618大華FA001000080041                        010002325  
063619大華FB001000080041                        010008078  
063640兆豐K3001000080041                        010002317  
063650兆豐L4001000080041                        010001301  
063672大華FC001000080041                        010003189  
063673大華FD001000080041                        010003042  
063674大華FE001000080041                        010002379  
063675大華FF001000080041                        010008422  
063676大華FG001000080041                        010003443  
063677大華FH001000080041                        010006153  
063678國泰CY001000080041                        010001707  
063680凱基K1001000080041                        010002379  
063685凱基K8001000080041                        010006278  
063704富邦EK001000080041                        010003035  
063705N8元大001000080041                        010002547  
063719EH永豐001000080041                        010003044  
063721凱基L2001000080041                        010002885  
063722凱基L3001000080041                        010008078  
063723凱基L4001000080041                        010002059  
063728國票CD001000080041                        010002545  
063731中信3D001000080041                        010002520  
063732中信3E001000080041                        010000061  
063743大華FI001000080041                        010002330  
063744大華FJ001000080041                        010002886  
063745大華FK001000080041                        010002881  
063746大華FL001000080041                        010002812  
063747大華FM001000080041                        010003706  
063748大華FN001000080041                        010002474  
063749大華FP001000080041                        010002514  
063750大華FQ001000080041                        010006239  
063751大華FR001000080041                        010003008  
063752大華FS001000080041                        010006269  
063754國泰DB001000080041                        010003060  
063763EK永豐001000080041                        010004164  
063768EQ永豐001000080041                        010006269  
063773X8元大001000080041                        010008213  
063781統一AF001000080041                        010002330  
063785兆豐M3001000080041                        010002330  
063791兆豐M9001000080041                        010001605  
063800富邦EX001000080041                        010003443  
063812EV永豐001000080041                        010001476  
063825大華FT001000080041                        010002330  
063826大華FU001000080041                        010004938  
063827大華FV001000080041                        010004532  
063855群益41001000080041                        010003706  
063856群益42001000080041                        010003008  
063864EZ永豐001000080041                        010009136  
063868凱基M1001000080041                        010002357  
063879大華FX001000080041                        010002449  
063880大華FY001000080041                        010002392  
063881大華FZ001000080041                        010005871  
063882大華GA001000080041                        010002393  
063888元富CV001000080041                        010001476  
063889康和CH001000080041                        010002548  
063895凱基M7001000080041                        010001722  
063897凱基N1001000080041                        010002520  
063900中信3Q001000080041                        010002049  
063901中信3R001000080041                        010002303  
063906富邦FC001000080041                        010002317  
063912元大01001000080041                        010002317  
063918FF永豐001000080041                        010002379  
063922FJ永豐001000080041                        010002454  
063925群益51001000080041                        010002002  
063926群益52001000080041                        010002812  
063927群益53001000080041                        010006278  
063934國票CR001000080041                        010009945  
063946元富CW001000080041                        010002330  
063950富邦FL001000080041                        010006176  
063951富邦FM001000080041                        010002330  
063953中信3Y001000080041                        010001216  
063957元大11001000080041                        010002887  
063958元大12001000080041                        010002498  
063970群益62001000080041                        010002498  
063971群益63001000080041                        010002206  
063981凱基N9001000080041                        010002354  
063982凱基02001000080041                        010002317  
063996大華GB001000080041                        010002303  
063997大華GC001000080041                        010002206  
063998大華GD001000080041                        010002454  
064024日盛6E001000080041                        010002317  
064041元大23001000080041                        010003673  
064042元大24001000080041                        010003673  
064048中信4B001000080041                        010002498  
064049中信4C001000080041                        010002049  
064050中信4D001000080041                        010002303  
064051中信4E001000080041                        010003060  
064060GD永豐001000080041                        010001707  
064071日盛6L001000080041                        010002913  
064076日盛6R001000080041                        010003673  
064077大華GE001000080041                        010001707  
064078大華GF001000080041                        010006239  
064081大華GI001000080041                        010003376  
064085凱基06001000080041                        010003673  
064089凱基10001000080041                        010009136  
064092凱基13001000080041                        010005871  
064094凱基15001000080041                        010004906  
064107中信4H001000080041                        010006269  
064110中信4L001000080041                        010003673  
064115富邦FX001000080041                        010001476  
064118元大35001000080041                        010006239  
064123元大40001000080041                        010002888  
064125元大42001000080041                        010002498  
064126元大43001000080041                        010001532  
064131群益76001000080041                        010002498  
064132群益77001000080041                        010002206  
064139凱基16001000080041                        010001476  
064143凱基21001000080041                        010002498  
064150大華GK001000080041                        010004960  
064151大華GL001000080041                        010002520  
064152大華GM001000080041                        010005871  
064156國泰DU001000080041                        010003673  
064157國泰DY001000080041                        010001532  
064171統一BT001000080041                        010003673  
064172統一BU001000080041                        010003673  
064177富邦GB001000080041                        010001707  
064178富邦GC001000080041                        010003673  
064179富邦GD001000080041                        010003673  
064180富邦GE001000080041                        010003673  
064181富邦GF001000080041                        010002049  
064182富邦GG001000080041                        010002603  
064183富邦GH001000080041                        010008213  
064184元大47001000080041                        010002353  
064185元大48001000080041                        010002313  
064186元大49001000080041                        010009941  
064187元大50001000080041                        010001707  
064188中信4P001000080041                        010002884  
064189永昌AJ001000080041                        010001216  
064190永昌AK001000080041                        010001605  
064191永昌AL001000080041                        010001722  
064192永昌AM001000080041                        010002106  
064193永昌AN001000080041                        010002330  
064194永昌AP001000080041                        010002885  
064195永昌AQ001000080041                        010003037  
064196永昌AR001000080041                        010003702  
064197永昌AS001000080041                        010009904  
064198永昌AT001000080041                        010002449  
064199永昌AU001000080041                        010002059  
064200永昌AV001000080041                        010002474  
064201永昌AW001000080041                        010002547  
064202國票DE001000080041                        010009945  
064203國票DF001000080041                        010001477  
064204國票DG001000080041                        010002303  
064205統一BX001000080041                        010002548  
064206統一BY001000080041                        010003045  
064207元富DV001000080041                        010002303  
064208元富DW001000080041                        010003673  
064209凱基23001000080041                        01000IX0001
064210凱基27001000080041                        010002888  
064211凱基28001000080041                        010001234  
064212凱基29001000080041                        010002498  
064213凱基30001000080041                        010003042  
064214凱基31001000080041                        010001707  
064215日盛7H001000080041                        010005534  
064216日盛7J001000080041                        010003189  
064217日盛7K001000080041                        010002454  
064218大華GP001000080041                        010003673  
064219大華GQ001000080041                        010003673  
064220大華GR001000080041                        010002313  
064221大華GS001000080041                        010002474  
064222國泰EA001000080041                        010003376  
064223國泰EB001000080041                        010002049  
064224國泰EC001000080041                        010001707  
064225兆豐BB001000080041                        010002311  
064226兆豐BC001000080041                        010002882  
064227兆豐BD001000080041                        010002881  
064228兆豐BE001000080041                        010002887  
064229兆豐BF001000080041                        010002891  
064230兆豐BG001000080041                        010002448  
064231兆豐BH001000080041                        010002474  
064232兆豐BJ001000080041                        010006153  
064233兆豐AV001000080041                        010002498  
064234兆豐AW001000080041                        010004906  
064235富邦GK001000080041                        010003673  
064236元大52001000080041                        010002454  
064237元大53001000080041                        010004938  
064238元大54001000080041                        010001710  
064239元大55001000080041                        010003008  
064240元大56001000080041                        010003698  
064241元大57001000080041                        010002049  
064242元大58001000080041                        010002498  
064243元大59001000080041                        010002355  
064244兆豐BK001000080041                        010000061  
064245兆豐BL001000080041                        010000050  
064246兆豐BM001000080041                        010003042  
064247兆豐BN001000080041                        010009945  
