序,證券商,成交單價,買進股數,賣出股數
1459,9293,68.80,"1,000",0
1460,9293,68.90,0,"1,000"
1461,9294  凱基西屯,68.80,"1,000",0
1462,9294,68.90,"1,000",0
1463,9294,69.00,0,"3,000"
1464,9296  凱基頭份,68.60,"1,000",0
1465,9298  凱基延平,68.90,"1,000",0
1466,9298,69.00,"5,000",0
1467,9300  華南永昌,68.80,"2,000",0
1468,9300,68.90,"5,000","2,000"
1469,9300,69.00,"1,000",0
1470,9300,69.90,"1,000",0
1471,9302  華南台中,68.90,"2,000",0
1472,9302,69.70,0,"2,000"
1473,9303  華南高雄,68.70,0,"1,000"
1474,9303,68.80,"2,000",0
1475,9303,68.90,"1,000",0
1476,9303,69.00,0,"5,000"
1477,9304  華南基隆,68.80,"2,000",0
1478,9306  華南台南,68.70,"2,000",0
1479,9306,68.80,0,"1,000"
1480,9306,69.10,0,"2,000"
1481,9307  華南大安,68.80,0,"10,000"
1482,9307,68.90,"10,000",0
1483,9308  華南麻豆,68.70,"1,000",0
1484,9308,68.80,"5,000",0
1485,9308,68.90,"14,000",0
1486,9308,69.00,"1,000",0
1487,9308,69.80,"1,000",0
1488,9309  華南古亭,68.80,"2,000","2,000"
1489,9309,68.90,0,"2,000"
1490,9309,69.20,0,"1,000"
1491,9311  華南蘇澳,68.70,"3,000",0
1492,9311,69.10,"3,000",0
1493,9312  華南民權,68.80,"1,000",0
1494,9312,68.90,"4,000",0
1495,9312,69.00,"1,000",0
1496,9314  華南嘉義,69.10,"1,000",0
1497,9316  華南淡水,68.70,"2,000",0
1498,9317  華南林口,68.80,0,"1,000"
1499,9317,68.90,"1,000",0
1500,9317,69.00,0,"2,000"
1501,9318  華南大同,69.00,0,"5,000"
1502,9319  華南鶯歌,69.00,"1,000",0
1503,9321  華南佳里,68.60,"1,000",0
1504,9321,69.10,0,"1,000"
1505,9321,69.20,"1,000",0
1506,9322  華南公誠,68.80,"3,000",0
1507,9322,68.90,0,"2,000"
1508,9322,69.00,"3,000",0
1509,9323  華南小港,68.70,0,"1,000"
1510,9323,68.80,0,"1,000"
1511,9323,68.90,0,"2,000"
1512,9323,69.80,"1,000",0
1513,9323,70.30,"1,000",0
1514,9324  華南岡山,68.70,0,"3,000"
1515,9324,69.00,"1,000",0
1516,9326  華南南京,68.70,"1,000",0
1517,9326,68.80,"1,000",0
1518,9326,69.00,"2,000","11,000"
1519,9326,69.10,"1,000",0
1520,9326,69.60,0,"22,000"
1521,9328  華南潮州,69.00,"1,000",0
1522,9329  華南朴子,68.90,"1,000",0
1523,9332  華南楠梓,68.80,0,"1,000"
1524,9333  華南長虹,69.00,"3,000",0
1525,9333,69.80,0,"1,000"
1526,9334  華南世貿,68.60,"5,000",0
1527,9334,68.90,"5,000",0
1528,9335  華南鹽埕,69.20,0,"1,000"
1529,9336  華南士林,68.70,"2,000",0
1530,9336,68.90,"1,000",0
1531,9337  華南內壢,69.00,"1,000",0
1532,9337,69.80,"1,000",0
1533,9339  華南竹北,68.90,0,"2,000"
1534,9342  華南永和,68.50,0,"1,000"
1535,9342,68.80,0,"1,000"
1536,9343  華南頭份,70.00,0,"15,000"
1537,9347  華南敦南,68.50,"1,000",0
1538,9347,69.00,"1,000",0
1539,9347,69.10,0,"1,000"
1540,9349  華南合泰,69.00,0,10
1541,9352  華南桃園,68.90,0,"3,000"
1542,9358  華南東勢,68.70,"1,000",0
1543,9358,68.90,"2,000","1,000"
1544,9358,70.10,"1,000",0
1545,9359  華南中正,69.00,"51,000",0
1546,9362  華南苗栗,68.80,"1,000",0
1547,9363  華南彰化,68.70,"3,000",0
1548,9363,68.90,"1,000",0
1549,9363,69.00,"1,000",0
1550,9363,70.00,"1,000",0
1551,9369  華南三重,68.90,0,"1,000"
1552,9373  華南新店,68.70,"2,000",0
1553,9386  華南東昇,68.70,0,"1,000"
1554,9604  富邦陽明,68.70,"1,000",0
1555,9604,68.80,"5,000",0
1556,9604,68.90,"1,000","25,000"
1557,9604,69.10,"1,000",0
1558,9604,70.30,"1,000",0
1559,9611  富邦忠孝,68.80,0,"1,000"
1560,9611,70.00,"3,000",0
1561,9614  富邦基隆,68.90,"1,000",0
1562,9614,69.00,"1,000",0
1563,9615  富邦木柵,69.00,150,0
1564,9616  富邦岡山,68.70,"2,000","2,000"
1565,9616,68.90,"1,000","2,000"
1566,9618  富邦大同,68.70,"1,000",0
1567,9618,68.80,"3,000",0
1568,9618,70.00,"1,000",0
1569,9621  富邦花蓮,69.00,"1,000",0
1570,9622  富邦園區,68.60,0,"1,000"
1571,9622,68.70,0,"1,000"
1572,9622,69.00,0,"1,000"
1573,9622,69.10,"1,000","1,000"
1574,9622,69.50,0,"1,000"
1575,9622,70.00,0,"1,000"
1576,9623  富邦台北,68.70,"5,000",0
1577,9623,69.00,"2,000",0
1578,9624  富邦竹北,68.80,"5,000",0
1579,9624,69.00,"2,000","2,000"
1580,9624,70.00,0,"6,000"
1581,9625  富邦竹東,68.50,"1,000",0
1582,9625,68.80,"1,000",0
1583,9625,68.90,"1,000",0
1584,9625,69.00,"6,000",0
1585,9627  富邦內湖,68.90,"1,000",0
1586,9627,69.00,"1,000",0
1587,9629  富邦士林,68.90,"1,000",0
1588,9634  富邦羅東,68.80,"1,000",0
1589,9634,69.00,0,"21,000"
1590,9636  富邦環北,68.80,0,"5,000"
1591,9636,69.00,"1,000","2,000"
1592,9645  富邦南京,68.80,"1,000",0
1593,9645,68.90,"5,000",0
1594,9645,69.00,"1,000",0
1595,9645,70.00,"1,000",0
1596,9647  富邦新華,68.70,"6,000",0
1597,9647,68.80,"9,000","1,000"
1598,9647,69.00,"1,000",0
1599,9647,69.10,"1,000",0
1600,9647,70.00,"1,000",0
1601,9648  富邦林森,68.60,0,"1,000"
1602,9648,68.70,"1,000",0
1603,9648,68.80,"1,000",0
1604,9648,68.90,0,"2,000"
1605,9648,69.50,"1,000",0
1606,9651  富邦民生,68.70,0,"1,000"
1607,9651,68.90,"3,000","2,000"
1608,9651,69.00,"1,000",0
1609,9652  富邦世貿,68.70,"1,000",0
1610,9652,68.90,"2,000",0
1611,9652,69.00,"2,000",0
1612,9652,69.60,"1,000",0
1613,9653  富邦延平,68.90,"3,000",0
1614,9653,69.00,"6,000",0
1615,9653,69.10,0,"15,000"
1616,9653,69.50,0,"30,000"
1617,9653,70.00,0,"2,000"
1618,9654  富邦永和,68.70,0,"9,000"
1619,9654,68.80,"2,000",0
1620,9654,68.90,0,"3,000"
1621,9655  富邦板橋,68.70,"1,000",0
1622,9655,68.90,0,"1,000"
1623,9655,69.10,0,"1,000"
1624,9655,69.70,0,"2,000"
1625,9655,69.90,"1,000",0
1626,9656  富邦三民,68.80,"5,000",0
1627,9656,69.00,"1,000",0
1628,9658  富邦建國,68.90,"1,000",0
1629,9658,69.00,"1,000",0
1630,9658,69.20,"1,000",0
1631,9659  富邦高雄,68.80,"1,000",0
1632,9659,69.00,"2,000","10,000"
1633,965K  富邦台中,68.70,"4,000",0
1634,965K,68.80,"1,000",0
1635,965K,68.90,"2,000","1,000"
1636,965K,69.10,0,"3,000"
1637,965K,69.50,"2,000",0
1638,965K,69.80,0,"5,000"
1639,965K,70.00,"2,000",0
1640,965U  富邦彰化,68.70,0,"2,000"
1641,965U,69.00,"10,000",0
1642,965U,69.10,"1,000",0
1643,9661  富邦新店,68.70,"11,000",0
1644,9661,68.80,"1,000",0
1645,9661,68.90,"2,000",0
1646,9661,69.00,0,"10,000"
1647,9663  富邦經紀,68.70,"1,000",0
1648,9663,68.90,0,"1,000"
1649,9664  富邦天母,68.90,"2,000",0
1650,9665  富邦桃園,68.70,0,"10,000"
1651,9665,68.90,"3,000",0
1652,9665,69.00,0,"5,500"
1653,9666  富邦南屯,68.70,"4,000","2,000"
1654,9666,68.80,"1,000","1,000"
1655,9666,68.90,"9,000",0
1656,9666,69.00,"2,000","30,000"
1657,9666,69.20,0,"2,000"
1658,9666,70.00,"1,000",0
1659,9668  富邦小北,68.80,"1,000",0
1660,9668,69.00,"3,000",0
1661,966F  富邦左營,68.50,"2,000",0
1662,966F,69.00,"4,000","2,000"
1663,966F,69.10,0,"1,000"
1664,966F,69.80,0,"3,000"
1665,9671  富邦八德,68.90,"35,000",0
1666,9671,69.00,"16,000",40
1667,9672  富邦員林,68.70,"1,000",0
1668,9673  富邦城中,69.00,0,"3,000"
1669,9673,69.90,"2,000",0
1670,9676  富邦仁愛,68.50,"1,000",0
1671,9676,68.60,"1,000",0
1672,9676,68.70,"3,000",0
1673,9676,68.80,"1,000","6,000"
1674,9676,68.90,"2,000","1,000"
1675,9676,69.00,"1,000",0
1676,9676,69.10,"1,000",0
1677,9677  富邦三重,68.90,"1,000",0
1678,9678  富邦北投,68.60,"2,000",0
1679,9678,68.80,"2,000",0
1680,9678,68.90,"1,000",0
1681,9678,69.00,"1,000","3,000"
1682,9678,69.10,"1,000","15,000"
1683,9679  富邦延吉,68.80,"1,000",0
1684,9679,68.90,"1,000",0
1685,9679,69.00,"1,000",0
1686,9679,69.10,"1,000",0
1687,9682  富邦中壢,68.70,"1,000",0
1688,9682,68.90,"2,000",0
1689,9682,69.00,"5,000",0
1690,9686  富邦宜蘭,68.70,0,"1,000"
1691,9686,68.80,0,"5,000"
1692,9686,69.10,"1,000",0
1693,9689  富邦重慶,68.80,"6,000",0
1694,9689,68.90,"4,000",0
1695,9689,69.00,"1,000","2,000"
1696,9689,70.30,"1,000",0
1697,9692  富邦嘉義,68.60,"1,000",0
1698,9693  富邦新營,68.70,0,"1,000"
1699,9694  富邦中山,68.70,"3,000",0
1700,9694,69.50,"1,000",0
1701,9694,70.00,"1,000",0
1702,9695  富邦民雄,68.70,0,"2,000"
1703,9695,68.80,0,"2,000"
1704,9695,69.00,0,"1,000"
1705,9695,69.10,"1,000",0
1706,9697  富邦虎尾,68.90,0,"2,000"
1707,9697,69.00,0,"2,000"
1708,969C  富邦北港,68.90,"4,000",0
1709,969C,69.00,"1,000",0
1710,9800  元大,68.80,"5,000",0
1711,9800,68.90,"10,000","20,000"
1712,9800,69.00,"14,000","9,000"
1713,9800,69.10,"12,000","11,000"
1714,9801  元大松江,68.90,"1,000",0
1715,9804  元大和平,68.60,"5,000",0
1716,9804,68.70,0,"2,000"
1717,9804,68.80,"21,000",0
1718,9804,68.90,"10,000",0
1719,9804,69.00,"10,000",75
1720,9804,69.10,"2,000",0
1721,9804,69.90,"5,000",0
1722,9805  元大北天,68.70,"1,000",0
1723,9805,68.80,"3,000",0
1724,980B  元大復興,68.70,"3,000",0
1725,980B,68.80,"20,000",0
1726,980B,69.00,0,"2,000"
1727,980C  元大斗六,68.80,"3,000","1,000"
1728,980C,69.00,0,"1,000"
1729,980D  元大開元,68.70,"1,000",0
1730,980D,68.80,"1,000",0
1731,980D,68.90,"3,000",0
1732,980D,69.10,0,"3,000"
1733,980D,69.90,"1,000",0
1734,980e  元大清水,68.90,"1,000","1,000"
1735,980e,69.20,0,"1,000"
1736,980g  元大大雅,68.80,"1,000",0
1737,980g,68.90,0,"3,000"
1738,980g,69.00,"7,000","1,000"
1739,980h  元大台北,68.70,"1,000",0
1740,980h,68.90,0,"1,000"
1741,980K  元大竹科,68.70,0,"1,000"
1742,980K,68.90,"2,000",0
1743,980K,69.00,"2,000",0
1744,980K,69.10,0,"4,000"
1745,980K,69.50,0,"1,000"
1746,980l  元大虎尾,69.00,0,"5,000"
1747,980n  元大自由,68.80,0,"5,000"
1748,980n,68.90,"6,000",0
1749,980Q  元大南崁,69.00,0,"5,000"
1750,980R  元大南海,68.60,"10,000",0
1751,980R,68.70,"1,000",0
1752,980R,68.90,"2,000",0
1753,980R,69.00,"2,000",0
1754,980R,69.10,"2,000",0
1755,980R,69.20,"1,000","1,000"
1756,980R,69.90,"11,000",0
1757,980u  元大府城,69.80,"6,000",0
1758,980w  元大西屯,68.80,"1,000","1,000"
1759,980w,68.90,"2,000",0
1760,9813  元大八德,68.70,"1,000",0
1761,9813,68.90,0,"33,000"
1762,9813,69.00,0,"1,822"
1763,9813,69.60,0,"4,000"
1764,9814  元大大益,68.70,"1,000","5,000"
1765,9814,68.80,0,"2,000"
1766,9814,68.90,0,"9,000"
1767,9814,69.10,"1,000",0
1768,9815  元大永康,69.00,"1,000",0
1769,9816  元大新竹,68.70,"1,000",0
1770,9816,68.80,"1,000","1,000"
1771,9816,68.90,0,"2,000"
1772,9816,69.00,0,"24,123"
1773,9817  元大東泰,68.90,"1,000",0
1774,9817,69.00,"3,000","5,000"
1775,9819  元大桃園,68.90,"5,000",0
1776,9819,69.00,"1,000",0
1777,981a  元大歸仁,68.70,"1,000",0
1778,981B  元大竹北,68.70,0,"15,000"
1779,981B,68.80,"15,000",0
1780,981B,68.90,"1,000",0
1781,981C  元大路竹,68.90,"1,000",0
1782,981C,69.00,0,"1,000"
1783,981D  元大南投,68.70,"1,000","6,000"
1784,981D,69.00,"1,000",0
1785,981E  元大發財,68.70,"3,000",0
1786,981E,68.80,"1,000",0
1787,981E,69.10,0,"1,000"
1788,981F  元大福營,68.90,"10,000",0
1789,981g  元大大里,68.70,"1,000",0
1790,981G  元大彰化,68.70,"1,000",0
1791,981G,68.90,"14,000",0
1792,981G,69.00,"1,000",0
1793,981h  元大屏生,68.70,"1,000",0
1794,981h,68.90,0,"1,000"
1795,981h,69.00,"1,000",0
1796,981j  元大士林,68.60,"1,000",0
1797,981j,68.70,"4,000",0
1798,981j,68.90,"7,000",0
1799,981j,69.00,"4,000",0
1800,981j,69.90,"1,000",0
1801,981J  元大高福,68.70,"1,000",0
1802,981J,68.80,"1,000",0
1803,981J,69.00,0,"1,000"
1804,981J,70.30,"1,000",0
1805,981L  元大莒光,68.80,"1,000",0
1806,981L,69.50,"2,000",0
1807,981m  元大新興,68.90,"2,000",0
1808,981m,69.00,0,"1,000"
1809,981m,69.10,"1,000",0
1810,981n  元大旗山,68.80,0,"2,000"
1811,981n,68.90,"1,000",0
1812,981n,69.00,"1,000",0
1813,981n,69.90,"1,000",0
1814,981n,70.00,"1,000",0
1815,981p  元大松山,68.80,"1,000",0
1816,981p,69.10,0,"1,000"
1817,981p,70.00,"1,000",0
1818,981q  元大艋舺,68.70,"1,000",0
1819,981q,69.00,"1,000",0
1820,981q,70.20,"1,000",0
1821,981Q  元大太平,69.00,"1,000",0
1822,981Q,70.00,0,"10,000"
1823,981r  元大屏南,68.70,"2,000",0
1824,981r,68.90,"6,000",0
1825,981r,69.00,0,"1,000"
1826,981r,70.00,"1,000",0
1827,981R  元大竹山,69.10,"10,000",0
1828,981S  元大崇德,68.70,"2,000",0
1829,981U  元大華山,68.90,"1,000",0
1830,981U,69.00,"1,000",0
1831,981y  元大善化,68.80,0,"4,000"
1832,981y,69.80,"5,000",0
1833,981z  元大大統,68.70,"1,000",0
1834,981z,68.80,"1,000",0
1835,981z,69.00,"3,000",0
1836,981z,69.50,"2,000",0
1837,981Z  元大潮州,68.90,"1,000",0
1838,9822  元大學府,68.70,"1,000",0
1839,9822,69.10,0,"2,000"
1840,9822,70.30,"2,000",0
1841,9825  元大新營,68.80,0,"1,000"
1842,9825,69.00,0,40
1843,9826  元大府中,68.80,"2,000",0
1844,9826,69.00,"1,000",0
1845,9829  元大南康,68.70,0,"1,000"
1846,9829,69.00,"1,000",0
1847,982A  元大羅東,68.60,"2,000",0
1848,982A,68.80,"2,000",0
1849,982A,68.90,0,"4,000"
1850,982B  元大博愛,68.70,0,"1,000"
1851,982B,69.10,"1,000",0
1852,982F  元大忠鼎,68.70,"2,000",0
1853,9831  元大四維,68.90,0,"12,000"
1854,9831,69.20,0,"10,000"
1855,9831,69.80,0,"10,000"
1856,9831,70.00,0,"10,000"
1857,9833  元大敦化,70.10,0,"30,000"
1858,9834  元大中壢,68.80,"2,000",0
1859,9834,68.90,0,"6,000"
1860,9834,69.00,"2,001","2,000"
1861,9834,69.10,"2,000",0
1862,9834,70.10,0,"1,000"
1863,9835  元大員林,68.80,"1,000",0
1864,9836  元大重慶,68.90,0,"6,000"
1865,9836,69.00,0,"4,000"
1866,9836,69.50,"10,000",0
1867,9837  元大北港,68.70,"2,000",0
1868,9837,68.90,0,"2,000"
1869,9838  元大豐中,68.80,"1,000",0
1870,9838,68.90,"4,000","1,000"
1871,9838,69.00,0,"1,000"
1872,9838,69.20,"1,000",0
1873,9838,69.50,0,"1,000"
1874,983a  元大花蓮,69.00,"1,000",0
1875,983B  元大林森,68.70,0,"1,000"
1876,983B,68.90,"2,000",0
1877,983f  元大竹東,68.70,"1,000",0
1878,983G  元大上新,68.70,"5,000",0
1879,983G,68.90,"1,000","2,000"
1880,983G,69.00,"2,000",0
1881,983i  元大民興,68.80,"4,000",0
1882,983i,68.90,"8,000",0
1883,983i,69.00,"1,000",0
1884,983I  元大南西,68.80,"1,000",0
1885,983I,69.00,1,"3,000"
1886,983I,69.10,"1,000",0
1887,983j  元大仁愛,68.60,"1,000",0
1888,983j,68.90,"3,000",0
1889,983j,69.80,"3,000",0
1890,983j,70.00,"2,000",0
1891,983J  元大新東,68.70,"2,000",0
1892,983J,68.90,"2,000",0
1893,983J,69.00,300,0
1894,983K  元大學甲,68.90,"9,000",0
1895,983K,69.10,0,"2,000"
1896,983M  元大木柵,68.80,"3,000",0
1897,983M,68.90,"1,000",0
1898,983M,69.80,"3,000",0
1899,983N  元大大安,69.00,"1,000",0
1900,983U  元大頭份,69.00,"1,000",0
1901,983V  元大竹南,68.60,"1,000",0
1902,983W  元大德芳,68.60,"1,000",0
1903,983W,68.80,"1,000",0
1904,983W,68.90,"1,000","1,000"
1905,983W,69.00,0,"1,000"
1906,983W,69.60,"1,000",0
1907,983W,69.80,"1,000",0
1908,983W,69.90,"1,000",0
1909,983Z  元大鳳山,69.00,"1,000",0
1910,9843  元大東高,68.80,"1,000",0
1911,9843,69.00,"1,000",0
1912,984B  元大松南,69.00,0,"10,000"
1913,984E  元大南勢,68.70,"1,000",0
1914,984E,68.80,"1,000",0
1915,984H  元大景美,68.90,"2,000",0
1916,984H,69.00,0,"1,000"
1917,984K  元大館前,68.70,"3,000",0
1918,984U  元大延平,68.90,"1,000",0
1919,9851  元大明誠,68.70,0,"5,000"
1920,9851,68.80,"3,000","1,000"
1921,9851,68.90,0,"2,000"
1922,9851,69.10,0,"1,000"
1923,9852  元大大松,68.70,0,"1,000"
1924,9852,68.90,"1,000",0
1925,9852,69.00,0,"1,000"
1926,9853  元大南屯,68.90,0,"1,000"
1927,9853,69.00,"1,000",0
1928,9854  元大文心,68.90,"1,000","1,000"
1929,9854,69.00,"2,000",0
1930,9854,69.70,"1,000",0
1931,9854,70.00,"2,000",0
1932,9854,70.30,"1,000",0
1933,9855  元大大嘉,68.80,"1,000",0
1934,9855,68.90,"2,000",0
1935,9856  元大花中,69.00,"1,000",0
1936,9857  元大東蘆,68.70,"1,000",0
1937,9857,68.80,0,"1,000"
1938,9857,68.90,"1,000","1,000"
1939,9857,69.00,0,"1,010"
1940,9857,69.50,"1,000",0
1941,9857,69.80,0,"3,000"
1942,9857,70.00,0,"1,000"
1943,9857,70.30,0,"3,000"
1944,9858  元大龍潭,68.70,0,"7,000"
1945,9858,68.80,"1,000",0
1946,9858,69.00,"1,000",0
1947,9858,69.50,0,"5,000"
1948,9858,69.60,"1,000",0
1949,9858,69.70,"1,000",0
1950,9858,69.80,"1,000","1,000"
1951,9859  元大經國,68.80,"7,000",0
1952,9859,68.90,"5,000",0
1953,9859,69.10,"2,000",0
1954,985A  元大豐原,68.70,0,"2,000"
1955,985A,68.90,"3,000",0
1956,985B  元大長安,68.60,"1,000",0
1957,985B,68.70,"2,000","1,000"
1958,985B,68.80,"1,000",0
1959,985B,68.90,"5,000","1,000"
1960,985B,69.00,"1,000","1,000"
1961,985B,69.10,0,"1,000"
1962,985B,69.80,"1,000",0
1963,985C  元大鳳中,68.80,"3,000",0
1964,985C,68.90,"1,000",0
1965,985D  元大文山,68.90,0,"2,000"
1966,9862  元大南京,68.80,"3,000",0
1967,9862,68.90,"1,000",0
1968,9863  元大新和,68.70,"1,000",0
1969,9863,68.80,"1,000",0
1970,9863,69.00,"6,000",0
1971,9863,69.10,"2,000",0
1972,9865  元大長榮,69.00,150,0
1973,9865,70.30,"3,000",0
1974,9866  元大樹板,68.90,0,"13,000"
1975,9867  元大北成,68.80,"30,000",0
1976,9867,68.90,"1,000",0
1977,9867,69.00,"1,000",0
1978,9867,69.80,"3,000",0
1979,9868  元大水湳,68.80,"1,000",0
1980,9868,70.10,0,"2,000"
1981,9869  元大新盛,68.80,"5,000",0
1982,9869,68.90,"1,000","7,000"
1983,9869,69.00,"1,000",0
1984,9869,69.10,"1,000",0
1985,986A  元大七賢,69.00,15,0
1986,986A,69.90,"1,000",0
1987,986J  元大中山,68.90,"1,000",0
1988,986K  元大基孝,68.80,"1,000",0
1989,986K,68.90,"10,000","1,000"
1990,986K,70.00,"1,000",0
1991,9871  元大忠孝,68.70,0,"1,000"
1992,9871,68.80,"1,000",0
1993,9871,69.00,"1,000","1,000"
1994,9871,70.00,"1,000",0
1995,9872  元大復北,69.80,"1,000",0
1996,9873  元大西門,68.80,"11,000",0
1997,9873,68.90,"1,000",0
1998,9873,69.20,"1,000",0
1999,9874  元大雙和,68.70,"2,000",0
2000,9874,68.80,"1,000",0
2001,9874,68.90,"2,000",0
2002,9874,69.00,"1,000",20
2003,9874,69.60,"2,000",0
2004,9874,69.90,"1,000",0
2005,9875  元大永寧,69.90,0,"1,000"
2006,9876  元大前金,68.60,"1,000",0
2007,9876,68.80,"1,000",0
2008,9876,68.90,0,"1,000"
2009,9876,69.00,"1,000",0
2010,9877  元大金天,68.60,0,"2,000"
2011,9877,68.80,"1,000",0
2012,9877,68.90,"1,000",0
2013,9877,69.00,"2,000",0
2014,9877,69.90,"1,000",0
2015,9878  元大赤崁,68.90,"2,000","2,000"
2016,9878,70.10,0,"2,000"
2017,9879  元大板三,68.80,"1,000",0
2018,9879,68.90,"4,000",0
2019,9879,69.00,"20,100",0
2020,987A  元大楊梅,68.70,0,"2,000"
2021,987A,68.90,0,"10,000"
2022,987A,69.00,"1,000",0
2023,987D  元大新壢,68.70,"1,000",0
2024,987D,68.80,"1,000",0
2025,987D,69.90,"1,000",0
2026,9881  元大敦安,68.80,0,"1,000"
2027,9883  元大中華,68.90,"2,000",0
2028,9884  元大鎮北,68.50,"1,000",0
2029,9884,69.00,0,"1,000"
2030,9884,70.10,0,"1,000"
2031,9886  元大公館,68.90,"2,000","5,000"
2032,9886,69.00,0,"10,000"
2033,9886,69.50,0,"20,000"
2034,9886,69.80,0,"13,000"
2035,9887  元大經紀,68.60,0,"3,000"
2036,9887,68.70,"6,000","4,000"
2037,9887,68.80,"5,000","63,000"
2038,9887,68.90,"33,000","267,000"
2039,9887,69.00,"35,000","224,000"
2040,9887,69.10,"17,000","15,000"
2041,9887,69.20,0,"3,000"
2042,9887,69.50,"2,000","1,000"
2043,9887,69.70,0,"6,000"
2044,9887,69.80,0,"3,000"
2045,9887,69.90,0,"2,000"
2046,9887,70.00,0,"14,000"
2047,9887,70.10,"9,000","1,000"
2048,9887,70.20,0,"1,000"
2049,9887,70.30,"4,000","6,000"
2050,9888  元大鑫永,68.70,0,"2,000"
2051,9888,69.00,"10,000",0
2052,9888,69.10,"10,000",0
2053,988B  元大藝文,68.70,0,"2,000"
2054,9891  元大永和,68.90,"1,000",0
2055,9891,69.00,"1,000",0
2056,9891,69.10,"1,000",0
2057,9891,69.50,"1,000",0
2058,9891,69.80,"1,000",0
2059,9892  元大屏東,69.20,0,"2,000"
2060,9893  元大大天,68.60,"1,000",0
2061,9893,68.80,"1,000",0
2062,9893,69.00,"2,000",0
2063,9894  元大北桃,68.90,"2,000",0
2064,9894,69.00,"1,000","2,000"
2065,9894,69.50,"1,000",0
2066,9894,70.00,0,"2,000"
2067,9895  元大城中,69.00,460,"1,000"
2068,9896  元大台南,68.90,"1,000",0
2069,9896,69.00,0,"1,000"
2070,9897  元大土城,68.70,"7,000",0
2071,9898  元大新莊,68.70,"5,000",0
2072,9898,68.80,"1,000",0
2073,9898,68.90,"1,000","1,000"
2074,9898,69.00,"6,000",0
2075,9898,69.20,0,"5,000"
2076,9898,70.30,"1,000",0
2077,9899  元大淡水,68.60,"2,000",0
2078,9899,68.90,"2,000",0
2079,989a  元大苑裡,68.90,0,"4,000"
2080,989A  元大北投,68.60,"1,000",0
2081,989A,68.90,"2,000",0
2082,989B  元大中港,68.70,"1,000",0
2083,989B,69.00,"1,000",0
2084,989C  元大板橋,68.90,"5,000",0
2085,989C,69.50,0,"1,000"
2086,989d  元大北屯,68.70,"1,000",0
2087,989d,68.90,"11,000",0
2088,989d,69.10,"1,000",0
2089,989D  元大左營,68.70,0,"2,000"
2090,989D,68.80,"1,000",0
2091,989D,68.90,"1,000","2,000"
2092,989D,69.80,0,"1,000"
2093,989e  元大中和,68.50,0,"3,000"
2094,989e,68.60,0,"2,000"
2095,989e,68.90,"1,000","1,000"
2096,989e,69.10,"6,000",0
2097,989E  元大草屯,68.50,"1,000",0
2098,989E,68.60,0,"5,000"
2099,989E,68.80,"10,000","10,000"
2100,989E,69.00,"20,000","20,000"
2101,989E,69.10,"10,000",0
2102,989E,70.30,"1,000",0
2103,989F  元大高雄,68.80,0,"9,000"
2104,989F,68.90,0,"1,000"
2105,989F,69.20,"15,000",0
2106,989F,69.80,0,"3,000"
2107,989g  元大嘉義,68.90,"3,000","1,000"
2108,989G  元大大同,68.70,"1,000",0
2109,989G,68.80,"22,000",0
2110,989i  元大西湖,68.70,0,"10,000"
2111,989i,68.80,"1,000",0
2112,989i,68.90,"1,000",0
2113,989I  元大蘆洲,68.80,0,"2,000"
2114,989I,69.00,0,"1,000"
2115,989J  元大彰生,68.70,0,"1,000"
2116,989J,68.80,"1,000",0
2117,989J,68.90,"1,000",0
2118,989k  元大古亭,69.00,0,80
2119,989K  元大延吉,68.80,"10,000",0
2120,989K,70.10,"10,000",0
2121,989L  元大成功,68.90,"2,000",0
2122,989L,69.00,"9,000",0
2123,989N  元大內湖,68.80,"1,000","4,000"
2124,989N,68.90,"3,000",0
2125,989N,69.10,"1,000",0
2126,989P  元大敦南,68.70,0,"2,000"
2127,989P,68.90,0,"3,000"
2128,989Q  元大汐止,68.70,"2,000",0
2129,989Q,68.90,"1,000",0
2130,989S  元大鹿港,68.60,0,"5,000"
2131,989S,68.90,0,"1,000"
2132,989S,70.00,"1,000",0
2133,989U  元大大甲,69.00,0,20
2134,989W  元大站前,68.80,"2,000",0
2135,989X  元大民生,68.90,"2,000","2,000"
2136,989Y  元大基隆,68.80,"6,000",0
2137,989Y,70.00,"2,000",0
2138,989Z  元大小港,68.80,"1,000",0
2139,989Z,68.90,"28,000","2,000"
2140,989Z,69.00,"1,000",0
2141,9A00  永豐金,68.50,0,"10,000"
2142,9A00,68.60,0,"31,000"
2143,9A00,68.90,"5,000","13,000"
2144,9A00,69.00,"3,000","1,000"
2145,9A61  永豐鳳山,68.80,"1,000","1,000"
2146,9A61,69.10,0,"1,000"
2147,9A61,69.90,"1,000",0
2148,9A68  永豐五權,68.80,"5,000",0
2149,9A68,68.90,"2,000",0
2150,9A69  永豐屏東,68.70,"3,000",0
2151,9A69,68.80,"2,000","2,000"
2152,9A69,68.90,"2,000",0
2153,9A69,69.00,"2,000",0
2154,9A69,69.20,"1,000",0
2155,9A6A  永豐赤崁,68.90,0,"3,000"
2156,9A6A,69.00,0,"2,000"
2157,9A6J  永豐中山,68.90,0,"1,000"
2158,9A6J,69.00,"1,000",0
2159,9A8F  永豐敦南,68.60,0,"1,000"
2160,9A8F,68.70,"1,000",0
2161,9A8F,68.80,"2,000",0
2162,9A8F,68.90,0,"1,000"
2163,9A8F,69.00,"1,000",0
